Objekt-ID;Art;Geo Point;Bohr-ID;Kanton;Gemeinde bzw. Sektion;Klassifikation;Laufnummer;Laufnummer-Erweiterung;Vollständige Laufnummer;Schrägbohrung (0/1);Bohrjahr;Strasse;Hausummer;Bohransatz-Kote;Oberkante Fels-Kote;Oberkante Fels-Stratigraphie;Sohle-Kote;Kassierdatum einer Bohrung;Im hydrografischen Jahrbuch;ID: Zustand einer Messstelle;Text: Zustand der Bohrung;chemische Untersuchung (ja/nein);Chemische Analyse;Intervall der chemischen Analyse;Terrain-Kote;Geplant (0/1);Rohrdurchmesser;Z-Koordinate vom Top;Z-Koordinate von der Basis;Grundwasserdaten;Flurabstand;Grundwasserspiegel;Datum des Grundwasserstandes;Format des Datums;Datum des Grundwasserstandes;Geo Shape;X-Koordinate;Y-Koordinate;Bohrprofil-Dokument;Situationsplan-Dokument;Bild zur Bohrung
3396;Bohrungen verrohrt (ø < 200mm);47.57546504194289,7.583235416634123;10378;BS;1;U;864;;864;0;2008;Hafen St. Johann;;245.95;236.6;Oligozän;235.45;;0;;-;0;;;0.0;0;114;;;0;;;;;;"{""coordinates"": [7.583235416634123, 47.57546504194289], ""type"": ""Point""}";2610881;1269428;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0864.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0864.pdf;
3402;Bohrungen verrohrt (ø < 200mm);47.57375438098303,7.583359567954956;10380;BS;1;U;866;;866;0;2008;Hafen St. Johann;;252.55;238.45;Meletta-Schichten;236.55;;0;;-;0;;;0.0;0;114;;;1;;245.21;2008-06-18T00:00:00;dd.mm.yyyy;18.06.2008;"{""coordinates"": [7.583359567954956, 47.57375438098303], ""type"": ""Point""}";2610891;1269238;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0866.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0866.pdf;
3414;Bohrungen verrohrt (kassiert);47.572318100793616,7.58349601767809;10385;BS;1;U;871;;871;0;2008;Hafen St. Johann;;254.32;237.82;Oligozän;236.32;;0;203;kassiert;0;;;0.0;0;114;;;1;;245.21;2008-06-11T00:00:00;dd.mm.yyyy;11.06.2008;"{""coordinates"": [7.58349601767809, 47.572318100793616], ""type"": ""Point""}";2610901;1269078;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0871.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0871.pdf;
3426;Sondierbohrung;47.57423897447062,7.580788520492894;10445;BS;1;U;883;;883;0;2008;;;256.05;238.65;Meletta-Schichten;238.05;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.580788520492894, 47.57423897447062], ""type"": ""Point""}";2610697;1269291;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0883.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0883.pdf;
3432;Bohrungen verrohrt (ø < 200mm);47.57409630296467,7.58235560860468;10447;BS;1;U;885;;885;0;2008;;;256.11;238.21;Meletta-Schichten;237.11;;0;;-;0;;;0.0;0;127;255.95;237.61;0;;;;;;"{""coordinates"": [7.58235560860468, 47.57409630296467], ""type"": ""Point""}";2610815;1269276;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0885.pdf;;
3441;Bohrungen verrohrt (ø < 200mm);47.562164522558035,7.578304735384833;10455;BS;1;U;892;;892;0;2008;Hebelstrasse;81;264.31;246.76;Meletta-Schichten;245.81;;0;;-;0;;;0.0;0;114;264.11;245.81;1;;251.22;2008-08-14T00:00:00;dd.mm.yyyy;14.08.2008;"{""coordinates"": [7.578304735384833, 47.562164522558035], ""type"": ""Point""}";2610512;1267949;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0892.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0892.pdf;
3453;Sondierbohrung;47.57355353297594,7.5756299477360916;10512;BS;1;U;968;;968;0;2008;Elsässerstr.;164;259.3;;;255.3;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.575629947736092, 47.57355353297594], ""type"": ""Point""}";2610309;1269215;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0968.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0968.pdf;
3465;Sondierbohrung;47.5736752434756,7.575377744576079;10516;BS;1;U;972;;972;0;2008;Elsässerstr.;164;259.34;;;242.34;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.575377744576079, 47.5736752434756], ""type"": ""Point""}";2610290;1269228;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0972.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0972.pdf;
3474;Sondierbohrung;47.57373801198553,7.575537388729184;10519;BS;1;U;975;;975;0;2008;Elsässerstr.;164;259.33;;;253.33;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.575537388729184, 47.57373801198553], ""type"": ""Point""}";2610302;1269235;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0975.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0975.pdf;
3477;Bohrungen verrohrt (kassiert);47.56952758946859,7.564875278288829;6494;BS;1;V;1012;;1012;0;1967;Wilhelm Klein-Str.;27;266.93;235.28;Meletta-Schichten;234.28;;0;203;kassiert;0;;;266.93;0;350;267.95;234.28;1;19.400000000000006;247.53;1967-01-27T00:00:00;dd.mm.yyyy;27.01.1967;"{""coordinates"": [7.564875278288829, 47.56952758946859], ""type"": ""Point""}";2609500;1268766;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1012.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1012_01.pdf;
3480;Bohrungen verrohrt (ø >= 200mm);47.560064592147654,7.581926561552997;5649;BS;1;V;1039;;1039;0;1972;Bernoullistr.;16;254.8;247.5;Meletta-Schichten;247;;0;101;messbar;0;;;254.8;0;350;255;247;1;1.6000000000000227;253.2;1972-11-01T00:00:00;dd.mm.yyyy;01.11.1972;"{""coordinates"": [7.581926561552997, 47.560064592147654], ""type"": ""Point""}";2610785;1267716;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1039.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1039.pdf;
3483;Bohrungen verrohrt (ø >= 200mm);47.57600829627309,7.568120261363269;6345;BS;1;V;1085;;1085;0;1967;Schlachthofstr.;55;257.24;236.94;Meletta-Schichten;236.44;;0;101;messbar;0;;;257.24;0;350;254.9;236.14;1;12.0;245.24;1967-12-18T00:00:00;dd.mm.yyyy;18.12.1967;"{""coordinates"": [7.568120261363269, 47.57600829627309], ""type"": ""Point""}";2609743;1269487;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1085.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1085.pdf;
3489;Bohrungen verrohrt (kassiert);47.563484464150655,7.580075453213597;6336;BS;1;V;1317;;1317;0;1963;;;258.48;245.98;Meletta-Schichten;243.18;2018-04-08;0;203;kassiert;0;;;258.48;0;350;256.03;244.13;1;10.120000000000005;248.36;1965-02-03T00:00:00;dd.mm.yyyy;03.02.1965;"{""coordinates"": [7.580075453213597, 47.563484464150655], ""type"": ""Point""}";2610645;1268096;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1317.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_1317.pdf;
3492;Bohrungen verrohrt (ø >= 200mm);47.5593998733561,7.5812604435574205;6356;BS;1;V;1319;;1319;0;1962;Schönbeinstr.;18;262.5;248.38;Meletta-Schichten;248.18;;0;101;messbar;0;;;262.5;0;350;262.58;248.18;1;8.680000000000007;253.82;1962-01-01T00:00:00;yyyy;1962;"{""coordinates"": [7.58126044355742, 47.5593998733561], ""type"": ""Point""}";2610735;1267642;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1319.pdf;;
3513;geplante Bohrung;47.57306306943643,7.575509344815754;17427;BS;1;V;6367;;6367;0;;Elsässerstrasse;201;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.575509344815754, 47.57306306943643], ""type"": ""Point""}";2610300;1269160;;;
3516;Sondierbohrung;47.56937299859266,7.572844843123697;16133;BS;1;Y;5972;;5972;0;2018;Entenweidstrasse;;260.53;;;240.53;;0;;-;0;;;0.0;0;;;;1;;246.53;2018-09-14T00:00:00;dd.mm.yyyy;14.09.2018;"{""coordinates"": [7.572844843123697, 47.56937299859266], ""type"": ""Point""}";2610100;1268749;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_5972.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5972.pdf;
3522;Bohrungen verrohrt (ø >= 200mm);47.56948205360153,7.580995000768784;6196;BS;1;Z;1017;;1017;0;;Mülhauserstr.;34;256.6;236.5;Meletta-Schichten;233.5;;1;101;messbar;0;;;256.6;0;350;248.7;234.2;1;11.950000000000017;244.65;1962-05-09T00:00:00;dd.mm.yyyy;09.05.1962;"{""coordinates"": [7.580995000768784, 47.56948205360153], ""type"": ""Point""}";2610713;1268763;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1017.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1017.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/_foto_internet_1017.JPG
3525;Bohrungen verrohrt (ø >= 200mm);47.56596204075614,7.581851887549611;6387;BS;1;Z;1041;;1041;0;1959;St.Johanns-Platz;;257.78;234.78;Meletta-Schichten;230.78;;1;101;messbar;1;1000010;20;257.82;0;350;257.01;230.95;1;12.310000000000002;245.51;1959-10-30T00:00:00;dd.mm.yyyy;30.10.1959;"{""coordinates"": [7.581851887549611, 47.56596204075614], ""type"": ""Point""}";2610779;1268371;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1041.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1041.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/_foto_internet_1041.jpg
3528;Bohrungen verrohrt (ø >= 200mm);47.559967275389084,7.5805330419919725;5652;BS;1;Z;1052;;1052;0;1964;Bernoullistr.;30;268.33;249.63;Meletta-Schichten;246.63;;1;101;messbar;0;;;268.31;0;350;268.13;246.84;1;14.780000000000001;253.53;1964-02-14T00:00:00;dd.mm.yyyy;14.02.1964;"{""coordinates"": [7.580533041991973, 47.559967275389084], ""type"": ""Point""}";2610681;1267705;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1052.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1052.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/_foto_internet_1052.JPG
3552;Bohrungen verrohrt (ø >= 200mm);47.572885018203905,7.578146703467697;6169;BS;1;Z;1320;;1320;0;1964;Kraftstr.;;249.37;238.02;Meletta-Schichten;235.77;;0;101;messbar;0;;;249.37;0;400;250.67;235.77;1;5.280000000000001;244.09;1964-05-26T00:00:00;dd.mm.yyyy;26.05.1964;"{""coordinates"": [7.578146703467697, 47.572885018203905], ""type"": ""Point""}";2610498;1269141;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1320.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_1320.pdf;
3555;Bohrungen verrohrt (kassiert);47.5595061648822,7.582589400263926;6279;BS;1;Z;498;;498;0;1958;Petersplatz;11;268.7;248.05;Meletta-Schichten;233.3;;0;203;kassiert;0;;;268.7;0;51;268.63;246.05;1;15.259999999999991;253.44;1958-09-18T00:00:00;dd.mm.yyyy;18.09.1958;"{""coordinates"": [7.582589400263926, 47.5595061648822], ""type"": ""Point""}";2610835;1267654;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0498.pdf;;
3558;Bohrungen verrohrt (ø < 200mm);47.559423953995065,7.583612255354972;6280;BS;1;Z;499;;499;0;1958;Petersplatz;14;268.82;250.67;Meletta-Schichten;235.62;;0;101;messbar;0;;;268.82;0;51;268.74;248.22;1;15.609999999999985;253.21;1958-09-18T00:00:00;dd.mm.yyyy;18.09.1958;"{""coordinates"": [7.583612255354972, 47.559423953995065], ""type"": ""Point""}";2610912;1267645;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_0499.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_0499.pdf;
3582;Bohrungen verrohrt (ø >= 200mm);47.56185650445465,7.572616958940406;5729;BS;2;E;1345;;1345;0;1985;Burgfelderstr.;25;262.26;;;250.41;;0;101;messbar;0;;;0.0;0;700;;;1;;254.05;1985-02-18T00:00:00;dd.mm.yyyy;18.02.1985;"{""coordinates"": [7.572616958940406, 47.56185650445465], ""type"": ""Point""}";2610084;1267914;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1345.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1345.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_1345_2002.jpg
3585;Bohrungen verrohrt (ø >= 200mm);47.56251325710156,7.5724325805978525;5728;BS;2;E;1346;;1346;0;1985;Burgfelderstr.;25;262.92;;;249.52;;0;101;messbar;0;;;0.0;0;700;;;1;;255.11;1985-02-18T00:00:00;dd.mm.yyyy;18.02.1985;"{""coordinates"": [7.572432580597853, 47.56251325710156], ""type"": ""Point""}";2610070;1267987;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1346.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/Situation_1346_1.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_1346_2013_01.JPG
3591;Bohrungen verrohrt (ø >= 200mm);47.55838941597878,7.576408192240722;6192;BS;2;E;1367;;1367;0;1985;Missionsstr.;21;272.14;251.54;Meletta-Schichten;249.64;;0;101;messbar;0;;;272.14;0;400;271.2;251.94;1;17.439999999999998;254.7;1985-03-25T00:00:00;dd.mm.yyyy;25.03.1985;"{""coordinates"": [7.576408192240722, 47.55838941597878], ""type"": ""Point""}";2610370;1267529;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1367.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1367.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_1367_01.JPG
3597;Bohrungen verrohrt (ø >= 200mm);47.56625556936662,7.5633925386490635;9301;BS;2;E;1760;;1760;0;2001;Markircherstr.;22;272.85;247.95;Oligozän;246.15;;0;101;messbar;0;;;272.85;0;400;272.85;246.15;1;20.50000000000003;252.35;2001-05-02T00:00:00;dd.mm.yyyy;02.05.2001;"{""coordinates"": [7.563392538649063, 47.56625556936662], ""type"": ""Point""}";2609389;1268402;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_1760.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_1760.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/foto_1760_2002_01.jpg
3621;Erdwärmebohrungen;47.55644264951564,7.572297811773763;5623;BS;2;H;1430;;1430;0;1985;Allschwilerstrasse;42;277.5;252.4;Meletta-Schichten;197.5;;0;101;messbar;0;;;277.5;0;32;;;0;;;;;;"{""coordinates"": [7.572297811773763, 47.55644264951564], ""type"": ""Point""}";2610061;1267312;;;
3639;Erdwärmebohrungen;47.54658693123853,7.5638782707906165;14836;BS;2;H;4512;;4512;0;2017;Neuweilerstrasse;7;280.6;;;35.6;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.563878270790616, 47.54658693123853], ""type"": ""Point""}";2609430;1266215;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4512.pdf;
3642;Erdwärmebohrungen;47.54656815270211,7.5637772723296495;14837;BS;2;H;4513;;4513;0;2017;Neuweilerstrasse;9;280.6;;;35.6;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.563777272329649, 47.54656815270211], ""type"": ""Point""}";2609422;1266213;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4513.pdf;
3645;Erdwärmebohrungen;47.54655026348672,7.5636855744561675;14838;BS;2;H;4514;;4514;0;2017;Neuweilerstrasse;9;280.7;;;35.7;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.563685574456168, 47.54655026348672], ""type"": ""Point""}";2609415;1266211;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4514.pdf;
3651;Erdwärmebohrungen;47.557663117471094,7.566667487533752;12474;BS;2;H;4518;;4518;0;2012;St.Galler-Ring;50;277;255;Meletta-Schichten;97;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.566667487533752, 47.557663117471094], ""type"": ""Point""}";2609637;1267447;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4518.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4518.pdf;
3654;Erdwärmebohrungen;47.55761809063388,7.566720524726832;12475;BS;2;H;4519;;4519;0;2012;St.Galler-Ring;50;277;255;Meletta-Schichten;97;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.566720524726832, 47.55761809063388], ""type"": ""Point""}";2609641;1267442;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4519.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4519.pdf;
3666;Erdwärmebohrungen;47.55044525715411,7.5628640038486274;13060;BS;2;H;4706;;4706;0;2013;Nufenenstrasse;41;278;258;Meletta-Schichten;98;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.562864003848627, 47.55044525715411], ""type"": ""Point""}";2609352;1266644;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_4706.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4706.pdf;
3669;Erdwärmebohrungen;47.54570672316746,7.557591895104647;15049;BS;2;H;4976;;4976;0;2016;Neuweilerstrasse;99;280.2;270.2;Meletta-Schichten;110.2;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.557591895104647, 47.54570672316746], ""type"": ""Point""}";2608956;1266116;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_4976.pdf;
3678;Erdwärmebohrungen;47.55053483574834,7.564207671203142;13810;BS;2;H;5073;;5073;0;2015;Reusstrasse;34;276.6;;;76.6;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.564207671203142, 47.55053483574834], ""type"": ""Point""}";2609454;1266654;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5073.pdf;
3702;Erdwärmebohrungen;47.54571727853408,7.557824375816416;14629;BS;2;H;5536;;5536;0;2016;Neuweilerstrasse;99;279.4;269.4;Meletta-Schichten;59.4;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.557824375816416, 47.54571727853408], ""type"": ""Point""}";2608974;1266117;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5536.pdf;
3705;Erdwärmebohrungen;47.54562289847481,7.557771032608365;14630;BS;2;H;5537;;5537;0;2016;Neuweilerstrasse;99;279.5;269.5;Meletta-Schichten;77.5;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.557771032608365, 47.54562289847481], ""type"": ""Point""}";2608970;1266107;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5537.pdf;
3714;Erdwärmebohrungen;47.54911110619308,7.562542484952932;15329;BS;2;H;5690;;5690;0;2018;Gotthardstrasse;63;278.1;266;Unbekannt;112;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.562542484952932, 47.54911110619308], ""type"": ""Point""}";2609329;1266495;;;
3726;Erdwärmebohrungen;47.55064350821383,7.564348742109721;16004;BS;2;H;5915;;5915;0;2019;Reusstrasse;20/22;275;263;Unbekannt;65;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.564348742109721, 47.55064350821383], ""type"": ""Point""}";2609464;1266666;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5915.pdf;
3729;Erdwärmebohrungen;47.550578726192356,7.564373830370972;16005;BS;2;H;5916;;5916;0;2019;Reusstrasse;20/22;275.1;263;Unbekannt;65.1;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.564373830370972, 47.550578726192356], ""type"": ""Point""}";2609466;1266659;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_5916.pdf;
3741;Erdwärmebohrungen;47.54891508245944,7.563433259340519;16727;BS;2;H;6155;;6155;0;2020;General Guisan-Str.;121;274.94;264.94;Meletta-Schichten;74.94;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.563433259340519, 47.54891508245944], ""type"": ""Point""}";2609396;1266474;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6155.pdf;
3756;Erdwärmebohrungen;47.557973447002254,7.580022599960941;16755;BS;2;H;6160;;6160;0;2019;Missionsstrasse;7a;272.7;247.7;Meletta-Schichten;52.7;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.580022599960941, 47.557973447002254], ""type"": ""Point""}";2610643;1267483;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6160.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6160.pdf;
3765;Erdwärmebohrungen;47.54879708935652,7.560104135689251;17495;BS;2;H;6423;;6423;0;2020;Im langen Loh;198;279;267;Meletta-Schichten;79;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.560104135689251, 47.54879708935652], ""type"": ""Point""}";2609145;1266460;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6423.PDF;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6423.pdf;
3768;Erdwärmebohrungen;47.5488517548362,7.5594267729358195;17496;BS;2;H;6424;;6424;0;2020;Paradieshofstrasse;89;279;267;Meletta-Schichten;79;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.55942677293582, 47.5488517548362], ""type"": ""Point""}";2609094;1266466;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6424.PDF;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6424.pdf;
3786;Erdwärmebohrungen;47.54767311061301,7.561592021867924;17784;BS;2;H;6565;;6565;0;2021;Furkastrasse;35;277;267;Meletta-Schichten;27;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.561592021867924, 47.54767311061301], ""type"": ""Point""}";2609257;1266335;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6565.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6565.pdf;
3801;Erdwärmebohrungen;47.55086984619985,7.5637953078619615;17826;BS;2;H;6601;;6601;0;2020;Oberalpstr.;80;276.9;262.9;Meletta-Schichten;26.9;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.563795307861962, 47.55086984619985], ""type"": ""Point""}";2609423;1266691;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6601.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6601.pdf;
3810;Erdwärmebohrungen;47.563450088540115,7.5579582291220175;17870;BS;2;H;6638;;6638;0;2021;Badweglein;41;276;246;Meletta-Schichten;56;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.557958229122018, 47.563450088540115], ""type"": ""Point""}";2608981;1268089;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6638.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6638.pdf;
3813;Erdwärmebohrungen;47.54954652652685,7.564111032828177;17976;BS;2;H;6707;;6707;0;2021;Oberalpstrasse;51;278;266;Meletta-Schichten;58;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.564111032828177, 47.54954652652685], ""type"": ""Point""}";2609447;1266544;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6707.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6707.pdf;
3825;Erdwärmebohrungen;47.54776335073727,7.560445838703783;18119;BS;2;H;6744;;6744;0;2021;Erstfeldstrasse;75;279.2;;;9.2;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.560445838703783, 47.54776335073727], ""type"": ""Point""}";2609171;1266345;;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6744.pdf;
3834;geplante Bohrung;47.54601856262784,7.55957977701603;18146;BS;2;H;6763;;6763;0;;Neuweilerstrasse;69;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.55957977701603, 47.54601856262784], ""type"": ""Point""}";2609106;1266151;;;
3837;geplante Bohrung;47.54596460017854,7.559579655037516;18147;BS;2;H;6764;;6764;0;;Neuweilerstrasse;69;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.559579655037516, 47.54596460017854], ""type"": ""Point""}";2609106;1266145;;;
3852;Erdwärmebohrungen;47.545457308635875,7.562196628460767;18239;BS;2;H;6802;;6802;0;2021;In den Ziegelhöfen;69;281.5;267.5;Meletta-Schichten;131.5;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.562196628460767, 47.545457308635875], ""type"": ""Point""}";2609303;1266089;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6802.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6802.pdf;
3855;geplante Bohrung;47.54634958363864,7.560396127880614;18276;BS;2;H;6812;;6812;0;;Neuweilerstr.;80;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.560396127880614, 47.54634958363864], ""type"": ""Point""}";2609167;1266188;;;
3858;Erdwärmebohrungen;47.54877543057779,7.564418741988047;18279;BS;2;H;6813;;6813;0;2021;Oberalpstrasse;29;279;265;Meletta-Schichten;99;;0;;-;0;;;0.0;0;;;;0;;;;;;"{""coordinates"": [7.564418741988047, 47.54877543057779], ""type"": ""Point""}";2609470;1266458;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/profil_6813.pdf;https://map.geo.bs.ch/file_proxy/BK_Erdwaermebohrung/situation_6813.pdf;
3873;geplante Bohrung;47.55855876212774,7.573333072071836;18303;BS;2;H;6837;;6837;0;;Türkheimerstr.;17;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.573333072071836, 47.55855876212774], ""type"": ""Point""}";2610139;1267547;;;
3888;geplante Bohrung;47.55835189170935,7.573345837168973;18308;BS;2;H;6842;;6842;0;;Türkheimerstr.;17;;;;;;0;;-;0;;;0.0;1;;;;0;;;;;;"{""coordinates"": [7.573345837168973, 47.55835189170935], ""type"": ""Point""}";2610140;1267524;;;
